episode,total_reward,avg_q_value,min_q_value,max_q_value,win,steps,epsilon
3234,377.0,49.993473,-194.89815,152.51729,0,128,0.05
3235,295.5,128.72467,-113.32264,162.59283,0,68,0.05
3236,260.5,67.205185,-117.41391,164.27731,0,119,0.05
3237,366.5,112.490715,-153.03368,152.74751,0,60,0.05
3238,292.0,73.62128,-221.52632,164.69824,0,86,0.05
3239,312.5,66.806984,-247.4509,186.30176,0,86,0.05
3240,462.5,29.4574,-242.41005,175.91708,0,265,0.05
3241,249.0,79.547066,-226.5434,159.53146,0,63,0.05
3242,357.5,61.929092,-166.80368,158.97708,0,116,0.05
3243,253.5,26.243855,-149.93283,159.16116,0,241,0.05
3244,229.5,94.81811,-169.59776,172.17336,0,101,0.05
3245,243.0,22.02071,-172.91737,160.9069,0,203,0.05
3246,201.5,32.585846,-175.90965,167.29074,0,155,0.05
3247,320.0,69.44151,-120.18482,161.37238,0,117,0.05
3248,304.5,46.719563,-160.34207,158.52875,0,141,0.05
3249,275.5,58.53079,-265.67517,158.33504,0,91,0.05
3250,416.0,79.13732,-133.8623,160.53181,0,85,0.05
3251,361.0,95.55579,-659.0143,163.35492,0,72,0.05
3252,133.0,8.719326,-317.6654,166.17567,0,539,0.05
3253,252.0,46.72779,-228.99959,153.50877,0,116,0.05
3254,273.5,53.38862,-231.97528,169.07007,0,107,0.05
3255,-172.0,107.262634,-15.126011,152.68044,0,13,0.05
3256,232.0,47.10803,-52.94938,167.85074,0,155,0.05
3257,340.5,97.36063,-116.01844,160.37416,0,74,0.05
3258,402.0,55.09272,-134.77261,151.70627,0,189,0.05
3259,330.0,109.56738,-535.4788,161.43817,0,67,0.05
3260,323.0,110.18176,-176.79967,160.80101,0,66,0.05
3261,391.5,89.96084,-114.572525,156.86705,0,81,0.05
3262,360.0,110.12903,-314.36743,162.9617,0,67,0.05
3263,295.5,93.84391,-155.89775,170.05573,0,110,0.05
3264,218.0,119.3965,-197.7413,179.33067,0,57,0.05
3265,278.0,66.184235,-248.1727,159.05873,0,91,0.05
3266,295.5,50.690594,-209.09265,171.16731,0,115,0.05
3267,350.0,85.10926,-179.37305,164.57416,0,84,0.05
3268,214.0,55.214565,-376.41306,166.23676,0,88,0.05
3269,518.5,72.38707,-228.83675,180.22607,0,110,0.05
3270,267.5,112.45344,-162.83784,166.17612,0,61,0.05
3271,430.0,100.40141,-178.20691,172.46965,0,73,0.05
3272,377.5,67.578995,-94.81917,159.95828,0,113,0.05
3273,417.0,87.70767,-165.15373,171.55078,0,101,0.05
3274,211.5,51.559547,-140.99904,149.756,0,88,0.05
3275,-35.0,98.74087,-220.88176,177.52376,0,36,0.05
3276,356.5,95.28517,-169.67188,180.8891,0,77,0.05
3277,346.0,68.72548,-282.79886,172.67332,0,141,0.05
3278,334.5,95.71744,-262.47702,163.22131,0,72,0.05
3279,192.5,57.076523,-159.35448,166.74449,0,64,0.05
3280,231.5,68.50949,-275.24103,156.03923,0,86,0.05
3281,357.5,116.642914,-307.43237,175.5491,0,67,0.05
3282,247.5,68.47086,-123.3653,161.81192,0,83,0.05
3283,246.5,30.890585,-179.55653,169.3839,0,181,0.05
3284,347.5,89.82814,-394.9094,164.36665,0,74,0.05
3285,340.0,90.797714,-278.53568,161.06711,0,68,0.05
3286,339.0,86.87176,-233.5047,160.88542,0,78,0.05
3287,222.0,111.24706,-86.34418,169.5193,0,67,0.05
3288,271.5,43.58013,-242.66379,158.71445,0,142,0.05
3289,306.5,123.7034,-149.66367,179.18164,0,56,0.05
3290,386.0,95.072975,-80.823425,169.87073,0,70,0.05
3291,282.5,105.96809,-151.68248,160.36497,0,64,0.05
3292,313.5,79.44968,-272.85834,178.22124,0,78,0.05
3293,306.5,98.08977,-278.48547,154.86229,0,84,0.05
3294,242.5,116.62585,-183.70262,164.4748,0,63,0.05
3295,173.0,90.34697,-249.5482,155.80354,0,61,0.05
3296,375.0,79.15466,-81.85496,160.76163,0,100,0.05
3297,317.5,100.36866,-161.3059,170.55797,0,73,0.05
3298,44.5,83.23012,-455.17365,161.99326,0,38,0.05
3299,-111.5,136.67635,65.22463,163.33093,0,13,0.05
3300,312.5,58.040745,-162.6959,160.20093,0,129,0.05
3301,329.5,102.60973,-295.41776,160.04652,0,71,0.05
3302,387.0,66.5842,-203.53462,165.66188,0,140,0.05
3303,206.0,65.14389,-237.77702,157.12845,0,72,0.05
3304,450.5,82.38378,-37.65165,192.9314,0,110,0.05
3305,272.0,30.561247,-116.70912,159.36397,0,202,0.05
3306,433.0,73.90152,-135.2812,185.40959,0,94,0.05
3307,59.0,88.89385,-162.03421,166.5634,0,46,0.05
3308,387.5,91.267166,-370.08566,177.15414,0,77,0.05
3309,268.0,53.072296,-362.23685,159.98238,0,84,0.05
3310,205.0,117.2618,-446.84598,171.54942,0,64,0.05
3311,348.0,101.40962,-159.18233,175.55775,0,74,0.05
3312,276.0,98.6356,-240.17523,172.01245,0,81,0.05
3313,302.5,46.208138,-249.74982,168.67482,0,156,0.05
3314,282.5,103.0368,-233.98145,163.04381,0,85,0.05
3315,404.5,19.506966,-265.2829,161.24776,0,316,0.05
3316,301.0,97.82531,-240.70575,171.40727,0,71,0.05
3317,330.0,93.56328,-368.28708,162.50449,0,71,0.05
3318,370.5,99.6252,-146.52661,163.54399,0,81,0.05
3319,110.5,13.554318,-146.12027,163.99046,0,473,0.05
3320,193.5,66.24639,-178.83904,149.61317,0,61,0.05
3321,365.5,122.69171,-42.946392,176.96202,0,62,0.05
3322,73.0,79.393326,-226.61101,159.0572,0,43,0.05
3323,362.5,48.55847,-221.46654,156.95088,0,142,0.05
3324,446.0,53.48437,-271.8333,172.08044,0,117,0.05
3325,345.0,103.82588,-204.76414,182.36064,0,98,0.05
3326,185.5,144.86298,-58.542343,188.95187,0,43,0.05
3327,388.0,69.0289,-179.69939,163.27596,0,110,0.05
3328,380.5,51.29298,-277.99237,163.09789,0,135,0.05
3329,361.0,78.85038,-200.57716,167.65358,0,95,0.05
3330,369.0,89.29001,-251.60535,176.2282,0,80,0.05
3331,324.0,95.88339,-82.02308,159.81058,0,76,0.05
3332,356.0,81.02903,-218.28337,156.88335,0,92,0.05
3333,302.5,67.21692,-317.95636,165.87206,0,87,0.05
3334,278.5,29.19048,-81.16516,162.93692,0,242,0.05
3335,232.5,120.29222,-288.89093,175.60327,0,57,0.05
3336,213.5,29.56948,-75.26224,158.85306,0,263,0.05
3337,360.0,71.67517,-80.23433,162.43826,0,102,0.05
3338,189.5,48.246315,-231.99919,144.49725,0,179,0.05
3339,327.0,111.69279,-359.72318,170.4288,0,96,0.05
3340,407.0,76.578735,-389.59637,166.35182,0,93,0.05
3341,326.0,56.267323,-168.73396,157.1953,0,116,0.05
3342,343.5,114.237854,-79.66664,149.7783,0,58,0.05
3343,362.5,114.68511,-189.58806,157.24698,0,60,0.05
3344,222.5,31.955187,-92.670975,162.40945,0,162,0.05
3345,-0.5,105.70388,-164.18704,162.18419,0,47,0.05
3346,322.5,87.19948,-6.760439,156.06099,0,89,0.05
3347,185.5,94.85488,-130.54326,172.45807,0,42,0.05
3348,378.0,99.28942,-310.7664,167.36203,0,73,0.05
3349,25.0,112.43348,-87.131004,161.11005,0,37,0.05
3350,379.5,64.34166,-146.43405,173.91206,0,161,0.05
3351,358.5,50.357574,-240.77989,163.20064,0,155,0.05
3352,252.0,24.561853,-144.66354,162.60422,0,262,0.05
3353,333.0,121.11766,-104.28437,168.82513,0,67,0.05
3354,303.0,87.953476,-280.10876,163.15013,0,77,0.05
3355,-5.0,122.2261,-8.887035,153.82231,0,24,0.05
3356,371.0,47.604095,-267.8165,159.09018,0,127,0.05
3357,294.5,31.595598,-211.449,183.77905,0,254,0.05
3358,56.5,58.92557,-332.06628,161.80652,0,52,0.05
3359,68.5,18.644173,-126.52598,161.14404,0,361,0.05
3360,213.0,22.93603,-111.246216,164.78186,0,240,0.05
3361,281.0,50.63908,-256.5692,168.19183,0,125,0.05
3362,358.0,42.60249,-172.41493,165.55765,0,185,0.05
3363,415.0,60.40882,-366.8419,162.23932,0,111,0.05
3364,369.0,85.28371,-275.94208,161.98897,0,85,0.05
3365,412.5,49.453144,-296.15353,167.82893,0,126,0.05
3366,353.5,60.622974,-212.55505,168.87515,0,118,0.05
3367,382.0,99.30587,-35.558723,168.92093,0,74,0.05
3368,227.5,112.45584,-302.66068,174.24854,0,52,0.05
3369,331.0,80.2664,-98.26455,160.45317,0,110,0.05
3370,372.0,88.92004,-68.003365,160.96666,0,81,0.05
3371,366.5,41.20128,-138.73917,171.88045,0,176,0.05
3372,-16.5,94.74221,-357.4201,166.81749,0,25,0.05
3373,377.5,88.29782,-145.36804,172.29549,0,77,0.05
3374,322.0,43.671467,-157.57797,162.6399,0,172,0.05
3375,246.0,21.717102,-179.83891,170.73013,0,331,0.05
3376,285.0,95.81945,-296.6565,165.71782,0,68,0.05
3377,242.0,101.92953,-181.28214,160.68124,0,57,0.05
3378,436.0,101.405914,-43.419918,168.6013,0,75,0.05
3379,291.0,66.36072,-217.17462,171.1196,0,105,0.05
3380,290.0,119.92119,-87.68115,181.54597,0,67,0.05
3381,325.0,126.71493,-60.79571,161.97356,0,59,0.05
3382,305.0,113.22379,-447.50165,158.23538,0,70,0.05
3383,433.5,73.310814,-154.54565,165.0237,0,111,0.05
3384,447.0,53.931763,-166.79443,168.10019,0,132,0.05
3385,217.5,34.065456,-141.40479,164.60806,0,126,0.05
3386,304.5,78.01602,-377.64798,166.31769,0,77,0.05
3387,18.5,94.14659,-219.30083,158.32555,0,44,0.05
3388,115.0,72.25963,-271.86194,164.0747,0,56,0.05
3389,293.5,93.88752,-303.71844,160.03204,0,73,0.05
3390,394.5,104.3448,-147.72351,157.76366,0,72,0.05
3391,410.0,25.545034,-295.88144,158.74472,0,276,0.05
3392,348.0,52.187477,-174.18929,165.59155,0,137,0.05
3393,157.0,33.930275,-189.32587,162.26537,0,144,0.05
3394,425.0,96.801414,-18.089039,162.38182,0,101,0.05
3395,424.5,74.66967,-174.06044,157.65562,0,107,0.05
3396,392.5,80.59945,-184.15358,173.81897,0,94,0.05
3397,432.0,47.44365,-449.35153,163.55884,0,138,0.05
3398,451.0,58.343136,-131.28922,165.62389,0,116,0.05
3399,275.5,105.4905,-221.43791,162.4273,0,64,0.05
3400,341.5,102.6013,-324.00732,170.25226,0,70,0.05
3401,273.5,38.436184,-201.74063,170.20651,0,254,0.05
3402,257.5,83.29271,-312.98117,160.73543,0,92,0.05
3403,262.0,43.720905,-203.87587,168.56435,0,182,0.05
3404,331.0,52.19525,-268.55194,154.23877,0,140,0.05
3405,390.0,82.64073,-245.75049,169.48561,0,89,0.05
3406,239.0,52.37479,-165.30455,168.26413,0,109,0.05
3407,367.0,47.94374,-212.42944,160.86037,0,138,0.05
3408,321.0,103.64589,-184.77885,169.08998,0,68,0.05
3409,449.5,80.11467,-201.36656,155.17279,0,96,0.05
3410,255.0,76.24531,-162.12796,148.65375,0,74,0.05
3411,379.0,41.792896,-287.14026,158.90039,0,119,0.05
3412,400.5,100.831085,-69.6343,168.50232,0,74,0.05
3413,3.5,116.11362,-154.07397,160.9448,0,27,0.05
3414,366.0,113.373604,-213.14207,167.12057,0,71,0.05
3415,110.5,76.19089,-205.23222,167.69916,0,46,0.05
3416,415.0,98.45342,-155.60645,183.08704,0,87,0.05
3417,342.0,52.78714,-209.30049,167.58119,0,103,0.05
3418,344.5,69.16915,-205.13657,167.93506,0,108,0.05
3419,384.0,43.04121,-220.15596,165.53603,0,154,0.05
3420,368.0,77.33176,-30.086807,156.30968,0,85,0.05
3421,389.5,114.36677,-150.5723,172.57172,0,63,0.05
3422,423.0,48.272934,-65.65694,168.54953,0,167,0.05
3423,97.5,83.63537,-282.52246,143.72813,0,38,0.05
3424,358.0,33.508923,-285.39832,166.39223,0,233,0.05
3425,233.5,116.08693,-220.86334,164.28246,0,66,0.05
3426,269.0,100.62645,-372.5785,176.82991,0,80,0.05
3427,-118.5,128.73146,-79.541275,154.42589,0,15,0.05
3428,239.0,20.66732,-131.1069,163.59773,0,311,0.05
3429,379.0,104.68117,-91.93487,161.79236,0,71,0.05
3430,223.5,22.859276,-282.2546,161.0183,0,278,0.05
3431,369.0,93.20225,-142.41998,153.5316,0,80,0.05
3432,258.5,118.813774,-136.08298,169.45631,0,57,0.05
3433,-107.5,142.51689,49.89668,172.43968,0,14,0.05
3434,63.5,71.62946,-193.93001,172.38885,0,55,0.05
3435,-118.5,124.18628,-73.256294,158.86458,0,14,0.05
3436,401.0,69.40559,-245.87024,158.60017,0,94,0.05
3437,305.0,113.777916,-74.46165,158.27798,0,71,0.05
3438,278.0,58.41271,-372.9438,164.04803,0,87,0.05
3439,408.0,53.568638,-398.7462,173.4629,0,154,0.05
3440,302.0,27.241411,-228.94394,161.5934,0,132,0.05
3441,337.0,41.40712,-266.2691,163.46893,0,154,0.05
3442,274.0,79.60714,-312.7007,168.03825,0,92,0.05
3443,289.0,105.738205,-306.77127,170.08803,0,75,0.05
3444,65.5,13.372423,-219.26167,177.75307,0,538,0.05
3445,130.5,39.365864,-210.81451,158.45345,0,129,0.05
3446,364.0,79.89751,-133.43054,175.18369,0,131,0.05
3447,358.5,93.98368,-192.83963,165.03772,0,89,0.05
3448,475.5,40.625343,-245.41129,163.10133,0,162,0.05
3449,438.5,21.408123,-295.5314,168.55199,0,285,0.05
3450,371.0,89.7616,-291.67322,166.54457,0,112,0.05
3451,443.5,90.70288,-231.70206,175.42085,0,74,0.05
3452,345.0,31.953161,-138.56645,162.6389,0,231,0.05
3453,439.5,57.812527,-117.11974,157.86954,0,145,0.05
3454,352.0,60.33744,-345.97147,162.60645,0,105,0.05
3455,303.0,53.679424,-121.84803,151.90617,0,150,0.05
3456,-1.5,84.13438,-321.49597,168.27834,0,44,0.05
3457,383.5,59.93899,-248.21693,159.44637,0,117,0.05
3458,212.5,101.15655,-403.59238,167.11818,0,73,0.05
3459,178.0,73.19669,-136.29913,156.82887,0,50,0.05
3460,453.5,50.194206,-151.86792,159.26422,0,139,0.05
3461,411.0,105.64462,-212.90819,162.58118,0,81,0.05
3462,336.5,129.6459,16.776808,161.77718,0,59,0.05
3463,329.5,34.98216,-235.92168,160.55125,0,197,0.05
3464,242.5,21.501345,-124.05292,154.37413,0,309,0.05
3465,347.5,108.14987,-278.88388,164.53175,0,65,0.05
3466,-6.5,138.64818,85.87816,162.09995,0,25,0.05
3467,465.5,50.5549,-270.96683,180.17366,0,160,0.05
3468,380.5,101.57162,-211.9331,168.04391,0,78,0.05
3469,199.0,70.14755,-537.154,163.75342,0,80,0.05
3470,64.0,86.41787,-145.88394,159.02338,0,40,0.05
3471,360.0,96.98904,-160.54987,162.1855,0,77,0.05
3472,366.0,116.53905,-239.94827,175.68106,0,65,0.05
3473,280.0,112.89312,-237.93591,160.18547,0,70,0.05
3474,198.5,131.03876,-278.2139,164.33136,0,53,0.05
3475,360.5,80.65663,-181.8195,163.44806,0,98,0.05
3476,54.5,74.89384,-222.4265,171.36725,0,46,0.05
3477,425.5,96.063705,-224.18451,171.93597,0,96,0.05
3478,352.5,116.60081,-327.45407,188.94664,0,66,0.05
3479,551.5,40.050167,-454.8051,164.0747,0,166,0.05
3480,408.0,63.36319,-402.74603,161.85481,0,131,0.05
3481,-123.5,155.69579,103.040504,161.87012,0,10,0.05
3482,343.5,36.621414,-480.50497,163.22311,0,197,0.05
3483,427.0,91.095215,-539.72064,163.28853,0,85,0.05
3484,439.5,46.34908,-206.23161,172.47687,0,159,0.05
3485,224.5,118.17773,-153.82027,180.18616,0,57,0.05
3486,384.0,65.27845,-122.43055,170.59914,0,126,0.05
3487,293.5,52.334423,-133.70323,165.82477,0,139,0.05
3488,432.0,47.067684,-198.10062,159.29498,0,141,0.05
3489,338.0,45.22493,-306.3357,163.06915,0,159,0.05
3490,544.0,57.02569,-263.5988,165.54147,0,169,0.05
3491,388.0,89.81815,-159.77296,176.8764,0,97,0.05
3492,-74.5,162.38844,33.60791,168.98825,0,19,0.05
3493,-57.5,113.46793,-171.64938,177.0204,0,38,0.05
3494,409.0,56.094307,-239.5218,167.43661,0,125,0.05
3495,249.5,107.59643,-175.27376,156.63524,0,63,0.05
3496,349.0,105.98411,-264.25803,159.20807,0,70,0.05
3497,296.0,77.24848,-383.62228,173.73941,0,98,0.05
3498,393.5,67.68945,-96.31016,167.0392,0,115,0.05
3499,388.5,109.069435,-83.154495,150.90077,0,70,0.05
3500,281.5,18.760212,-260.16196,158.82047,0,291,0.05
3501,271.5,124.31757,-279.04193,190.06694,0,56,0.05
3502,317.5,119.851875,-163.98254,163.91628,0,67,0.05
3503,329.5,114.81503,-264.45044,158.15848,0,59,0.05
3504,311.0,72.61525,-302.35928,165.81227,0,103,0.05
3505,301.0,120.84706,-194.83693,166.6292,0,72,0.05
3506,204.0,136.26767,-165.62857,176.79437,0,48,0.05
3507,53.5,59.451363,-275.70645,154.35065,0,51,0.05
3508,83.0,117.68493,-179.4064,165.66199,0,43,0.05
3509,371.0,72.28799,-199.38794,157.22025,0,108,0.05
3510,254.5,42.872734,-146.18484,160.85071,0,135,0.05
3511,210.0,56.67849,-19.105555,159.0174,0,109,0.05
3512,350.5,49.330593,-271.52786,161.38708,0,152,0.05
3513,169.0,143.58118,-96.04259,180.24434,0,51,0.05
3514,361.5,103.2784,-49.707615,167.33333,0,75,0.05
3515,273.5,90.6561,-228.38185,164.81624,0,73,0.05
3516,310.0,125.12096,-43.606667,166.2988,0,67,0.05
3517,337.0,34.07976,-242.70967,188.08119,0,278,0.05
3518,152.0,85.10476,-141.01813,154.69258,0,65,0.05
3519,333.0,92.16598,-472.92465,163.40945,0,78,0.05
3520,302.5,35.38836,-224.89304,164.2185,0,186,0.05
3521,526.5,63.224796,-241.92523,168.40839,0,113,0.05
3522,288.0,60.551945,-325.37137,164.91658,0,114,0.05
3523,335.5,55.79179,-373.2327,170.56747,0,136,0.05
3524,482.5,64.817635,-257.73157,166.34558,0,109,0.05
3525,508.0,55.0495,-203.3442,163.19115,0,130,0.05
3526,372.0,76.19272,-167.40715,172.78952,0,110,0.05
3527,527.0,58.565758,-224.21817,153.26596,0,125,0.05
3528,315.0,101.08458,-255.75691,181.57466,0,71,0.05
3529,386.0,87.04149,-136.9355,177.01456,0,91,0.05
3530,-92.0,104.834114,-280.71423,159.50043,0,20,0.05
3531,357.5,37.199852,-115.20899,160.0353,0,249,0.05
3532,308.5,15.692237,-175.06949,157.36176,0,257,0.05
3533,248.5,99.52804,-309.2276,180.14139,0,111,0.05
3534,371.5,117.13652,-54.303326,167.18082,0,69,0.05
3535,268.5,102.84898,-289.78204,155.39934,0,69,0.05
3536,340.5,68.650925,-220.52713,166.87589,0,97,0.05
3537,253.5,101.81401,-283.39807,181.8752,0,60,0.05
3538,-123.5,96.78214,-168.33151,157.25218,0,14,0.05
3539,314.0,69.12082,-148.82088,149.82195,0,110,0.05
3540,423.5,97.22837,-55.269596,173.55472,0,79,0.05
3541,443.5,94.38005,-293.08344,191.10098,0,109,0.05
3542,325.0,45.35715,-38.9165,171.27611,0,185,0.05
3543,296.5,38.808456,-133.6787,166.19583,0,217,0.05
3544,244.0,126.68306,-133.00755,166.66663,0,52,0.05
3545,353.5,100.36937,-113.151634,165.1391,0,76,0.05
3546,333.0,88.74886,-100.87993,161.85695,0,87,0.05
3547,351.5,126.61007,-94.73963,166.04366,0,61,0.05
3548,305.5,114.36638,-253.05905,165.09413,0,64,0.05
3549,425.5,51.51095,-220.1942,148.34155,0,109,0.05
3550,-99.5,146.19576,-164.03557,150.9392,0,14,0.05
3551,325.0,130.94075,19.24794,161.415,0,59,0.05
3552,294.0,27.098024,-119.60325,169.92519,0,257,0.05
3553,339.5,107.55632,-71.75696,170.35806,0,77,0.05
3554,240.0,68.520645,-219.60185,160.74074,0,94,0.05
3555,363.5,95.68666,-20.894398,172.1148,0,78,0.05
3556,-113.5,121.954346,-152.2573,172.74643,0,19,0.05
3557,326.0,53.070423,-155.87898,163.83022,0,162,0.05
3558,389.5,83.89438,-201.24393,176.25333,0,98,0.05
3559,397.0,103.33595,-3.20641,161.6497,0,76,0.05
3560,383.0,89.004486,-301.29874,157.22781,0,90,0.05
3561,243.0,82.03127,-228.03372,159.11366,0,68,0.05
3562,275.5,96.88352,-259.71582,170.41115,0,63,0.05
3563,466.5,59.87841,-135.16867,183.00653,0,132,0.05
3564,-89.5,161.16847,-64.954956,171.04483,0,14,0.05
3565,413.0,118.25862,-3.2838454,170.05383,0,62,0.05
3566,280.0,30.545635,-162.11024,155.1778,0,137,0.05
3567,424.0,71.82325,-228.37408,186.08856,0,120,0.05
3568,338.0,43.51607,-95.01259,157.98752,0,173,0.05
3569,403.5,50.5974,-253.86263,159.83934,0,123,0.05
3570,-124.0,114.07282,-119.53331,150.77937,0,17,0.05
3571,338.5,89.613464,-366.08252,151.41928,0,77,0.05
3572,164.0,132.59453,-148.89128,185.43935,0,53,0.05
3573,409.0,56.43894,-163.10506,177.4628,0,138,0.05
3574,345.5,72.08176,-147.38287,157.38489,0,103,0.05
3575,315.0,88.194824,-36.585644,163.67714,0,69,0.05
3576,405.5,88.63256,-118.92676,171.61034,0,98,0.05
3577,390.5,67.51549,-120.872246,174.78291,0,124,0.05
3578,310.0,127.426605,-187.97258,160.98485,0,59,0.05
3579,90.5,24.590113,-318.19977,172.18056,0,263,0.05
3580,431.5,94.36851,-335.22116,179.88547,0,80,0.05
3581,383.0,91.02661,-189.8411,174.26346,0,90,0.05
3582,199.0,90.64409,-219.1416,159.43011,0,67,0.05
3583,169.0,81.88308,-235.3266,149.79486,0,55,0.05
3584,262.5,19.928,-117.85731,169.42131,0,357,0.05
3585,118.0,102.76982,-191.08743,154.44156,0,42,0.05
3586,340.5,133.83499,-16.94277,162.41042,0,56,0.05
3587,343.0,115.24731,-320.97235,182.50232,0,68,0.05
3588,350.5,95.99656,-217.17351,160.11354,0,76,0.05
3589,405.0,96.53609,-184.44284,165.0922,0,79,0.05
3590,255.0,103.51598,-195.17496,160.54564,0,85,0.05
3591,416.5,47.477592,-248.97177,174.94756,0,144,0.05
3592,382.5,45.786106,-404.3811,157.6221,0,148,0.05
3593,252.5,102.52701,-280.5877,161.72046,0,63,0.05
3594,370.5,119.05947,-47.972893,166.01974,0,66,0.05
3595,392.0,60.962772,-328.92383,158.72728,0,124,0.05
3596,246.5,73.31596,-71.86707,166.64685,0,100,0.05
3597,279.5,113.71667,-139.05345,158.43797,0,61,0.05
3598,-61.5,131.36044,-12.383639,159.24687,0,20,0.05
3599,339.5,94.28138,-218.81456,163.00601,0,77,0.05
3600,364.0,96.83082,-159.78406,166.04367,0,93,0.05
3601,329.5,38.437096,-196.27121,164.63123,0,192,0.05
3602,-66.5,120.176094,-215.67598,168.67238,0,21,0.05
3603,372.0,64.93775,-236.23187,158.53897,0,100,0.05
3604,337.5,91.89454,-63.957886,158.90347,0,87,0.05
3605,329.0,39.910107,-191.45993,166.57323,0,174,0.05
3606,143.0,12.089524,-360.56046,169.82808,0,247,0.05
3607,226.5,87.366394,-274.76617,155.07191,0,58,0.05
3608,370.5,107.058334,-11.923386,166.13237,0,70,0.05
3609,424.5,29.614967,-326.681,179.09991,0,256,0.05
3610,138.0,14.8943405,-203.7617,179.50809,0,476,0.05
3611,421.0,111.68594,-72.44609,185.8426,0,76,0.05
3612,400.0,92.94619,-58.50526,186.73174,0,114,0.05
3613,-111.5,150.34993,-112.16338,159.27827,0,12,0.05
3614,281.5,113.99632,-87.38851,163.66052,0,66,0.05
3615,261.0,134.33455,-3.8048444,171.04285,0,51,0.05
3616,363.0,103.33768,-59.409504,166.43546,0,81,0.05
3617,253.5,103.99418,-283.55872,163.2018,0,57,0.05
3618,257.5,101.99668,-282.8434,158.66048,0,63,0.05
3619,521.5,82.27179,-196.05577,193.66933,0,100,0.05
3620,379.0,114.79176,-227.37703,156.47983,0,68,0.05
3621,-95.5,148.07732,114.408035,164.41446,0,19,0.05
3622,430.0,58.800438,-242.9328,163.48274,0,132,0.05
3623,388.0,110.91874,-90.80444,181.69327,0,87,0.05
3624,210.0,97.68746,-213.1284,167.16063,0,76,0.05
3625,407.5,32.232388,-237.00664,160.5302,0,189,0.05
3626,361.0,88.78744,-316.75128,170.12895,0,90,0.05
3627,276.0,43.870415,-73.97878,160.12502,0,91,0.05
3628,308.0,33.36924,-348.39127,185.14496,0,212,0.05
3629,373.0,97.7009,-130.85564,156.13731,0,81,0.05
3630,312.0,61.80172,-269.55795,157.60477,0,78,0.05
3631,334.5,133.06604,14.6884575,164.69968,0,59,0.05
3632,-117.5,143.47691,-59.86777,154.86122,0,11,0.05
3633,414.0,101.582,-47.676968,166.32237,0,79,0.05
3634,178.0,91.54632,-72.36604,153.4909,0,53,0.05
3635,373.0,106.77692,-153.8666,166.54094,0,71,0.05
3636,368.0,113.45617,-30.677547,161.0176,0,72,0.05
3637,422.5,48.3207,-162.85252,153.61867,0,137,0.05
3638,320.5,129.14786,-297.13608,180.15117,0,54,0.05
3639,371.0,63.098896,-180.68846,164.98207,0,120,0.05
3640,327.5,132.35573,-43.35792,175.99518,0,62,0.05
3641,343.0,115.88766,-150.78159,165.69055,0,65,0.05
3642,296.5,114.418976,-285.45648,172.6796,0,60,0.05
3643,406.0,69.269875,-153.36775,172.91614,0,112,0.05
3644,349.0,122.51399,-236.3856,165.59224,0,66,0.05
3645,357.0,59.75163,-215.27385,180.50226,0,132,0.05
3646,235.5,104.8229,-218.35861,181.35727,0,75,0.05
3647,354.5,81.89791,-156.06104,166.4762,0,92,0.05
3648,379.0,95.50432,-157.2154,165.46414,0,85,0.05
3649,175.5,35.04817,-47.895344,166.36923,0,141,0.05
3650,-118.5,163.69354,-20.482426,176.52983,0,12,0.05
3651,368.5,45.49431,-463.46338,167.95784,0,152,0.05
3652,508.0,60.302532,-210.71109,147.91502,0,121,0.05
3653,200.0,103.382996,-171.61368,157.61809,0,53,0.05
3654,358.0,121.01022,-326.39822,168.66568,0,63,0.05
3655,354.5,96.3154,-264.09998,162.90338,0,73,0.05
3656,175.5,34.58721,-203.41423,168.38661,0,107,0.05
3657,279.5,70.47422,-208.85405,172.54198,0,95,0.05
3658,429.5,102.283005,-50.850533,185.51642,0,72,0.05
3659,346.5,73.23445,-124.608505,173.04414,0,113,0.05
3660,309.0,114.781654,-195.37416,184.38435,0,77,0.05
3661,364.0,73.10636,-270.2417,165.67099,0,108,0.05
3662,181.0,44.639595,-253.00954,160.33054,0,113,0.05
3663,330.5,52.134026,-199.60826,160.99507,0,142,0.05
3664,242.5,104.77501,-199.15941,180.2497,0,62,0.05
3665,412.0,114.02216,-3.2013175,168.9651,0,73,0.05
3666,216.5,70.7183,-47.510143,150.97906,0,76,0.05
3667,89.0,108.161156,-211.8288,177.7756,0,89,0.05
3668,341.0,74.30142,-121.609764,160.54356,0,98,0.05
3669,379.0,109.800224,-293.35263,155.76277,0,68,0.05
3670,359.5,48.41002,-232.58472,164.85492,0,121,0.05
3671,318.5,103.17014,-254.34305,165.1681,0,79,0.05
3672,323.0,94.99219,-340.7315,172.08728,0,105,0.05
3673,303.5,43.41514,-178.60025,168.41405,0,178,0.05
3674,249.0,39.381725,-254.67635,164.15135,0,166,0.05
3675,187.5,30.977627,-246.74586,149.56879,0,165,0.05
3676,67.5,94.50837,-246.5349,155.12172,0,50,0.05
3677,361.0,89.41758,-107.973495,156.72975,0,79,0.05
3678,248.5,28.342285,-258.57077,165.12053,0,224,0.05
3679,381.0,72.164566,-218.7205,170.0117,0,105,0.05
3680,463.5,77.60593,-26.104885,175.52182,0,105,0.05
3681,256.0,31.10977,-158.59804,168.94916,0,249,0.05
3682,351.5,99.37741,-201.51804,162.60886,0,80,0.05
