episode,total_reward,avg_q_value,min_q_value,max_q_value,win,steps,epsilon
310,-91.5,51.47408,21.626524,77.4226,0,15,0.05
311,-74.0,51.333107,15.12085,87.30297,0,19,0.05
312,-29.5,37.32794,-4.103191,95.75145,0,61,0.05
313,33.0,27.524046,-1.623718,93.22195,0,53,0.05
314,-69.5,37.916748,2.5152235,94.86805,0,35,0.05
315,26.5,32.363384,-9.609175,103.93275,0,59,0.05
316,0.5,18.691038,-7.1321282,92.10317,0,60,0.05
317,-113.5,81.016365,42.624325,97.35338,0,22,0.05
318,-101.0,77.21922,35.16618,110.02198,0,14,0.05
319,-109.0,67.493385,31.039532,109.47288,0,17,0.05
320,-7.0,54.439316,1.2342234,106.188835,0,29,0.05
321,-65.5,41.432423,5.2612343,89.0077,0,21,0.05
322,-47.5,35.57781,-13.741697,85.813255,0,25,0.05
323,13.0,46.609524,9.102076,105.934296,0,30,0.05
324,15.0,27.230177,-14.078485,88.943344,0,65,0.05
325,-66.5,32.951954,-17.54859,91.19382,0,28,0.05
326,-9.5,45.05695,10.379045,86.99509,0,31,0.05
327,-10.0,16.633678,-5.142495,91.75138,0,105,0.05
328,30.5,49.910122,20.182245,103.08125,0,25,0.05
329,11.5,30.588694,-7.9234447,106.140854,0,56,0.05
330,92.0,17.733412,-9.246629,96.87606,0,95,0.05
331,-68.0,53.17439,24.917402,87.7415,0,32,0.05
332,14.5,35.799206,1.5486698,105.03303,0,69,0.05
333,-125.0,84.46596,57.790096,102.93087,0,12,0.05
334,-28.5,52.664074,2.6334512,114.24177,0,26,0.05
335,43.5,13.998837,-1.4982187,110.733406,0,112,0.05
336,23.5,45.49389,-4.167385,107.77466,0,28,0.05
337,-63.5,40.063194,-8.258375,97.29552,0,26,0.05
338,-93.5,71.42883,39.872456,92.62897,0,13,0.05
339,-23.5,53.785496,7.5641804,95.72914,0,29,0.05
340,-34.0,69.721565,12.874161,102.456055,0,25,0.05
341,-61.0,73.60751,-1.4460884,131.74944,0,24,0.05
342,13.5,47.804928,2.57485,112.903175,0,25,0.05
343,-95.5,64.27054,24.670994,103.08082,0,15,0.05
344,-51.5,52.847645,-13.898008,95.76985,0,22,0.05
345,-44.5,42.76742,4.003343,101.51931,0,46,0.05
346,70.5,16.088306,-2.358522,102.88861,0,90,0.05
347,19.0,53.59049,-4.557914,104.545395,0,31,0.05
348,8.5,41.42741,-2.5999541,99.43583,0,36,0.05
349,8.5,34.72339,5.097979,89.608086,0,44,0.05
350,-30.0,56.6256,8.004396,112.12064,0,32,0.05
351,-29.5,56.757977,8.65716,113.1131,0,24,0.05
352,-79.5,53.937965,8.339323,103.52204,0,19,0.05
353,42.0,34.48138,-4.0498166,95.893745,0,30,0.05
354,25.0,33.88603,-1.0647376,99.124275,0,56,0.05
355,-16.5,59.08266,7.6634736,100.2915,0,22,0.05
356,-30.0,12.972629,-4.2459636,98.48913,0,108,0.05
357,55.5,23.160786,-3.269467,101.64734,0,100,0.05
358,55.0,50.803455,8.439245,103.53897,0,33,0.05
359,-20.5,61.971813,-1.3954617,107.40584,0,22,0.05
360,-7.0,42.05707,-3.9563842,105.23552,0,33,0.05
361,91.5,15.6868305,-9.619302,103.40649,0,93,0.05
362,-21.5,28.840523,-10.255701,105.746864,0,113,0.05
363,16.5,55.014988,18.722902,112.61535,0,33,0.05
364,10.5,58.257393,-1.2688009,109.38878,0,30,0.05
365,-61.5,55.987495,14.558026,102.71951,0,29,0.05
